1125	96	3829	821716.6	0	0	0	0	25	.1385281	.2121212	.0506393	.1792412
1143	90	3115	6865488	1	0	3539640	0	577	.1564048	.0983723	.1658352	.0689079
1143	91	3115	4921959	1	1	2022690	395996.2	140	.172486	.1040503	.1727068	.0753575
1143	92	3115	4135158	1	1	3434562	82145	84	.1872022	.125936	.1792722	.0919893
1143	93	3115	5491575	1	1	4218177	59911.58	133	.1929945	.1291209	.1627942	.1028188
1143	94	3115	6662600	1	1	5082811	346163.7	166	.1894518	.1415684	.1709131	.1026272
1143	95	3115	6210979	1	1	4677456	111797.4	163	.205903	.1370344	.2030332	.1039853
1143	96	3115	7174839	1	0	4031196	0	129	.1977951	.1374838	.1924919	.108354
1152	90	3115	3994295	1	1	3829017	866350	452	.1564048	.0983723	.1658352	.0689079
1152	91	3115	5110764	1	1	3253048	37473.09	342	.172486	.1040503	.1727068	.0753575
1152	92	3115	4796385	1	1	2942777	333783.1	300	.1872022	.125936	.1792722	.0919893
1152	93	3115	6350269	1	1	2897420	636477	306	.1929945	.1291209	.1627942	.1028188
1152	94	3115	9811420	1	0	6647524	0	353	.1894518	.1415684	.1709131	.1026272
1152	95	3115	1.06e+07	1	1	8565902	338183.3	404	.205903	.1370344	.2030332	.1039853
1152	96	3115	6277540	1	1	5190146	156494	479	.1977951	.1374838	.1924919	.108354
1161	90	3551	246612	0	0	0	0	48	.2653061	.3673469	.1332217	.5548888
1161	91	3551	227021.9	0	0	0	0	40	.2105263	.3157895	.1352547	.5164268
1161	92	3551	205543.3	0	0	0	0	46	.2096774	.4193548	.132079	.5141519
